id,x,y,year,type,east_west,neighbourhood,district,node_label
1984213,13.570666562153916,52.389397192754984,1984,bus,west,Bohnsdorf,Treptow-Köpenick,"Bohnsdorf, Waldstrasse"
19841790,13.555712408051676,52.36492901110609,1984,bus,east,nan,nan,Waltersdorf
1984769,13.549307007329256,52.3517661544751,1984,bus,east,nan,nan,Kienberg
1984321,13.588920019126693,52.300569220227956,1984,bus,east,nan,nan,Diepensee
19841799,13.53076033685478,52.58393195902164,1984,bus,east,Wartenberg,Lichtenberg,"Wartenberg, Siedlung"
1984926,13.519735112537226,52.57864776861949,1984,bus,east,Wartenberg,Lichtenberg,Lindenberger Strasse
1984384,13.511924619006814,52.565814225343445,1984,bus,east,Neu-Hohenschönhausen,Lichtenberg,Falkenberger Chaussee
1984479,13.509947431496716,52.550374446495574,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Gehrenseestrasse
19841866,13.511763385624882,52.550793971171124,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Wollenberger Strasse
19841005,13.509475273657612,52.546418675626015,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Marzahner Strasse
1984549,13.500686411617933,52.54710051008695,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,GroÃŸe Leege Strasse
1984315,13.49807918181441,52.54984208715898,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Degnerstrasse
19841065,13.256876853047581,52.51923525462403,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,"Neu-Westend, Brixplatz"
19841701,13.260832878941526,52.51625397204876,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,U-Bhf. Neu-Westend
19841735,13.272721616652856,52.50993781856294,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,U-Bhf. Theodor-Heuss-Platz
1984113,13.279503842419016,52.50459502336341,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,Ausstellungshallen
1984692,13.279503842419016,52.50459502336341,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,ICC/Ausstellungshallen
1984830,13.28551741139731,52.49485378033746,1984,bus,west,Grunewald,Charlottenburg-Wilmersdorf,KurfÃ¼rstendamm/Rathenauplatz.
1984716,13.29595292615724,52.49592833161554,1984,bus,west,Halensee,Charlottenburg-Wilmersdorf,Joachim-Friedrich-Strasse
1984658,13.301254684721862,52.49468637986547,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,Hochmeisterplatz
19841648,13.331009160858803,52.48735794384736,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,U-Bhf. Berliner Strasse
1984597,13.348451031942695,52.48189961451138,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Hauptstrasse
1984763,13.37658958301417,52.485085800545285,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Katzbach-/Boelckestrasse
1984450,13.394359749805426,52.483950604682775,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Friesenstrasse
19841652,13.425268421451845,52.48032026675395,1984,bus,east,Neukölln,Neukölln,U-Bhf. Boddinstrasse
19841036,13.43272831822913,52.47839130002395,1984,bus,east,Neukölln,Neukölln,Morusstrasse
19841681,13.439462912520211,52.476103832656094,1984,bus,east,Neukölln,Neukölln,U-Bhf. Karl-Marx-Strasse
19841714,13.435364974946072,52.48087081333717,1984,bus,east,Neukölln,Neukölln,U-Bhf. Rathaus NeukÃ¶lln
19841500,13.481268612494336,52.460833106151426,1984,bus,east,Baumschulenweg,Treptow-Köpenick,Sonnenallee
19841072,13.45609503467383,52.48413462249893,1984,bus,east,Neukölln,Neukölln,"NeukÃ¶lln, Teupitzer Strasse"
1984159,13.4525257,52.519215,1984,strassenbahn,east,Friedrichshain,Friedrichshain-Kreuzberg,Bersarinplatz
1984422,13.4540172,52.5153903,1984,strassenbahn,east,Friedrichshain,Friedrichshain-Kreuzberg,Frankfurter Tor
1984558,13.452609,52.5122359,1984,strassenbahn,east,Friedrichshain,Friedrichshain-Kreuzberg,GrÃ¼nberger Strasse
1984752,13.430003655626638,52.51831920404112,1984,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Karl-Marx-Allee
19841063,13.554794085696633,52.600885625411856,1984,bus,east,nan,nan,Neu-Lindenberg
1984925,13.519994727338524,52.6015597722132,1984,bus,east,nan,nan,"Lindenberg, Dorf"
1984968,13.482797576255583,52.580462270708544,1984,bus,east,Malchow,Lichtenberg,"Malchow, Dorf"
1984397,13.46980857664685,52.56401588379611,1984,bus,east,Weißensee,Pankow,Feldtmannstrasse
19841279,13.466976894786637,52.557029825201695,1984,bus,east,Weißensee,Pankow,Rennbahnstrasse
1984385,13.486621227706236,52.55648662489534,1984,bus,east,Weißensee,Pankow,Falkenberger Strasse
1984917,13.467052536045298,52.56000123103625,1984,bus,east,Weißensee,Pankow,Liebermannstrasse
19841578,13.520646670971487,52.56868257933861,1984,bus,east,Neu-Hohenschönhausen,Lichtenberg,StraÃŸe nach Wartenberg
1984383,13.549528314980424,52.56880573894071,1984,bus,east,Falkenberg,Lichtenberg,"Falkenberg, Schule"
19841544,13.56744978653018,52.573369662221204,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Stadtrandsiedlung
19841342,13.566341546222308,52.571313719653176,1984,bus,east,Marzahn,Marzahn-Hellersdorf,S-Bhf. Ahrensfelde
198413,13.576454584108735,52.57534681022296,1984,bus,east,nan,nan,"Ahrensfelde, Lindenberger Strasse"
19841324,13.513752704948178,52.401396246491636,1984,bus,west,Rudow,Neukölln,Rudow Stadtgrenze
19841721,13.49532377011464,52.416213329739314,1984,bus,west,Rudow,Neukölln,U-Bhf. Rudow
19841582,13.485548674918824,52.424122070837804,1984,bus,west,Rudow,Neukölln,Stubenrauchstrasse
1984100,13.477429437980076,52.43011081467595,1984,bus,west,Rudow,Neukölln,Arnikaweg
1984938,13.468166434383097,52.4277242476257,1984,bus,west,Gropiusstadt,Neukölln,Lipschitzallee
19841158,13.455038476884289,52.44548755226662,1984,bus,west,Britz,Neukölln,Parchimer Allee
1984203,13.45215713772726,52.452525422138564,1984,bus,west,Britz,Neukölln,Blaschkoallee
19841666,13.444231731166557,52.46369510254238,1984,bus,west,Britz,Neukölln,U-Bhf. Grenzallee
19841060,13.44827543765302,52.46457491460513,1984,bus,east,Neukölln,Neukölln,Naumburger Strasse
19841504,13.425497440985696,52.48777166939619,1984,bus,east,Neukölln,Neukölln,Sonnenallee
19841399,13.45579833268409,52.47386853962002,1984,bus,east,Neukölln,Neukölln,Saalestrasse
19841835,13.440207216297969,52.48168061196596,1984,bus,east,Neukölln,Neukölln,Wildenbruchstrasse
19841153,13.429489128613437,52.486324017927984,1984,bus,east,Neukölln,Neukölln,Pannierstrasse
1984629,13.425393480017616,52.48778872855567,1984,bus,east,Neukölln,Neukölln,Hermannplatz
19841685,13.422245830499508,52.49276489731471,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Kottbusser Damm
19841110,13.415510129463975,52.50232370505019,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Oranienplatz
19841698,13.41055755394872,52.50366899509004,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Moritzplatz
198427,13.4052810548807,52.50514667360263,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Alexandrinenstrasse
198461,13.401714081179867,52.506142489130255,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Alte Jakobstrasse
1984934,13.398181403107595,52.50713873269906,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Lindenstrasse
19841068,13.394790858369937,52.50040915023343,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Neuenburger Strasse
1984500,13.39367521589463,52.49813710118797,1984,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Gitschiner Strasse
1984261,13.515575706154056,52.64161725444106,1984,bus,east,Buch,Pankow,"Buch, Zepernicker Strasse"
1984615,13.440484539756532,52.568251990817764,1984,bus,east,Heinersdorf,Pankow,"Heinersdorf, Kirche"
19841039,13.54685243073926,52.53405691946729,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Murtzaner Ring
1984219,13.548869333486577,52.5281225944603,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Boschpoler Strasse
19841391,13.536747791865222,52.525730108939904,1984,bus,east,Marzahn,Marzahn-Hellersdorf,S-Bhf. Springpfuhl
1984821,13.530856945332832,52.51971182588689,1984,bus,east,Marzahn,Marzahn-Hellersdorf,KrÃ¶ver Strasse
19841351,13.519096048294683,52.51386336175537,1984,bus,east,Friedrichsfelde,Lichtenberg,S-Bhf. Friedrichsfelde Ost
19841576,13.51893463931542,52.50971424641386,1984,bus,east,Friedrichsfelde,Lichtenberg,StraÃŸe der Befreiung
1984687,13.638723222029224,52.54518016764201,1984,bus,east,nan,nan,"HÃ¶now, Dorf"
19841618,13.631328653858786,52.534521264143414,1984,bus,east,nan,nan,ThÃ¤lmannstrasse
1984530,13.626829299933483,52.530034573162204,1984,bus,east,Mahlsdorf,Marzahn-Hellersdorf,Greifswalder Strasse
198478,13.621775828105108,52.52474356253909,1984,bus,east,Mahlsdorf,Marzahn-Hellersdorf,Am Rosenhag
19841368,13.61221793610957,52.51234908870327,1984,bus,east,Mahlsdorf,Marzahn-Hellersdorf,S-Bhf. Mahlsdorf
19841843,13.368781651322008,52.58796525493634,1984,bus,east,Wilhelmsruh,Pankow,"Wilhelmsruh, Schillerstrasse"
1984343,13.367525194816494,52.58637603770021,1984,bus,east,Wilhelmsruh,Pankow,EdelweiÃŸstrasse
1984347,13.375830702482576,52.580179307507684,1984,bus,east,Niederschönhausen,Pankow,Ehrenmal SchÃ¶nholz
1984619,13.392146133350426,52.57297246262195,1984,bus,east,Niederschönhausen,Pankow,Heinrich-Mann-Platz
19841145,13.404186437171612,52.56953908840178,1984,bus,east,Pankow,Pankow,"Pankow, Rathaus"
19841217,13.430326005865055,52.5516751737526,1984,bus,east,Prenzlauer Berg,Pankow,Prenzlauer Promenade
1984585,13.438973139463632,52.555394187589414,1984,bus,east,Weißensee,Pankow,Hamburger Platz
1984781,13.459044786589162,52.55009811835956,1984,bus,east,Weißensee,Pankow,Klement-Gottwald-Allee
1984900,13.465510273260444,52.55201389869538,1984,bus,east,Weißensee,Pankow,Lichtenberger Strasse
1984481,13.468446044017584,52.56216163837131,1984,bus,east,Weißensee,Pankow,Gehringstrasse
19841445,13.465344446026576,52.56730253884034,1984,bus,east,Stadtrandsiedlung Malchow,Pankow,Schwarzelfenweg
19841080,13.4027524,52.5902104,1984,strassenbahn,east,Niederschönhausen,Pankow,Nordend
1984823,13.4029654,52.5840207,1984,strassenbahn,east,Niederschönhausen,Pankow,Kuckhoffstrasse
1984835,13.398329593785958,52.57972262368477,1984,strassenbahn,east,Niederschönhausen,Pankow,Kurt-Fischer-Strasse
19841897,13.404963978167501,52.53410664596866,1984,strassenbahn,east,Mitte,Mitte,Zionskirchstrasse
19841632,13.45313221364275,52.49476666624515,1984,bus,east,Alt-Treptow,Treptow-Köpenick,"Treptow, Eichenstrasse"
19841395,13.460762565516704,52.49403640886682,1984,bus,east,Alt-Treptow,Treptow-Köpenick,S-Bhf. Treptower Park
19841633,13.480324760498638,52.48358899866382,1984,bus,east,Plänterwald,Treptow-Köpenick,"Treptow, Rathaus"
1984350,13.487330966100926,52.47576427500861,1984,bus,east,Plänterwald,Treptow-Köpenick,Eichbuschallee
19841344,13.489379882069517,52.4674967534767,1984,bus,east,Baumschulenweg,Treptow-Köpenick,S-Bhf. Baumschulenweg
1984723,13.488299619950027,52.45136033294721,1984,bus,east,Baumschulenweg,Treptow-Köpenick,Johannisthaler Chaussee
19841559,13.506534865142585,52.44658674940087,1984,bus,east,Johannisthal,Treptow-Köpenick,Sterndamm
1984179,13.510200397684477,52.45374952013775,1984,bus,east,Niederschöneweide,Treptow-Köpenick,Bhf. SchÃ¶neweide
19841329,13.523910109081427,52.45316201487223,1984,bus,east,Niederschöneweide,Treptow-Köpenick,Rudower Strasse
19841376,13.537614958614363,52.45293599866134,1984,bus,east,Niederschöneweide,Treptow-Köpenick,S-Bhf. Oberspree
19841004,13.519929689073601,52.546393134230755,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Marzahner Strasse
19841196,13.511392747727015,52.539013561031304,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Plauener Strasse
1984884,13.517429882056511,52.53546822728323,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Leninallee
198428,13.519530561714028,52.52596219227965,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Allee der Kosmonauten
19841882,13.256062496385695,52.43573423967933,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Zehlendorf FischerhÃ¼ttenstrasse Ecke Potsdamer Strasse
19841463,13.264994537854385,52.43283190806482,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Seehofstrasse
19841590,13.271376218754437,52.43833740344266,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Sundgauer Strasse
1984310,13.282699371472702,52.44179805042347,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Dahlemer Weg
1984220,13.303436055459807,52.458598799471524,1984,bus,west,Dahlem,Steglitz-Zehlendorf,Botanischer Garten
1984236,13.3361067794,52.472258296062634,1984,bus,west,Friedenau,Tempelhof-Schöneberg,Breslauer Platz/Rathaus Friedenau
1984329,13.348295976204904,52.481845594274056,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Dominicusstrasse
198416,13.352821218973295,52.4844490887776,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Albertstrasse
1984735,13.35655627172785,52.486329247981715,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Kaiser-Wilhelm-Platz
19841682,13.360584287813918,52.490870570920535,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,U-Bhf. Kleistpark
1984511,13.361075538452589,52.49432104446879,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Goebenstrasse
1984282,13.362013709342792,52.49785615051477,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,BÃ¼lowstrasse
19841689,13.362749156897042,52.49972761554077,1984,bus,west,Tiergarten,Mitte,U-Bhf. KurfÃ¼rstenstrasse
1984957,13.36561126569968,52.5030789103706,1984,bus,west,Tiergarten,Mitte,LÃ¼tzowstrasse
1984825,13.369215178131643,52.507548170089976,1984,bus,west,Tiergarten,Mitte,Kulturforum
19841622,13.370519630861303,52.51102178046428,1984,bus,west,Tiergarten,Mitte,Tiergartenstrasse Philharmonie
1984262,13.433394005316927,52.60726996020294,1984,strassenbahn,east,Französisch Buchholz,Pankow,"Bucholz, Hauptstrasse"
1984202,13.4313613,52.6020289,1984,strassenbahn,east,Französisch Buchholz,Pankow,Blankenfelder Strasse
19841317,13.432876,52.59633,1984,strassenbahn,east,Französisch Buchholz,Pankow,Rosenthaler Strasse
1984992,13.4313678,52.5922979,1984,strassenbahn,east,Französisch Buchholz,Pankow,Marienstrasse
1984200,13.430204947038318,52.58856735400595,1984,strassenbahn,east,Französisch Buchholz,Pankow,Blankenburger Strasse
19841151,13.428917,52.5851769,1984,strassenbahn,east,Französisch Buchholz,Pankow,Pankower Strasse
1984465,13.4287678,52.5818183,1984,strassenbahn,east,Pankow,Pankow,Galenusstrasse
19841381,13.427853061920917,52.577507820515834,1984,strassenbahn,east,Pankow,Pankow,S-Bhf. Pankow-Heinersdorf
19841875,13.424869,52.5761572,1984,strassenbahn,east,Pankow,Pankow,WÃ¼rtzstrasse
198483,13.414167757734122,52.57211778972418,1984,strassenbahn,east,Pankow,Pankow,Amalienpark
1984216,13.4138898,52.5537705,1984,strassenbahn,east,Prenzlauer Berg,Pankow,Bornholmer Strasse
19841619,13.207404522142175,52.52622579438607,1984,bus,west,Spandau,Spandau,Tiefwerderweg
1984536,13.205371761701368,52.530981925368565,1984,bus,west,Spandau,Spandau,Grenadierstrasse
19841581,13.206781830760963,52.53362877636616,1984,bus,west,Spandau,Spandau,Stresowplatz
19841514,13.203797305616401,52.537581553341596,1984,bus,west,Spandau,Spandau,"Spandau, Markt"
1984463,13.195323305598267,52.535513174510704,1984,bus,west,Spandau,Spandau,Galenstrasse
19841534,13.190823566060091,52.536487084911975,1984,bus,west,Spandau,Spandau,Staakener Strasse
19841173,13.187393956853002,52.5375617119396,1984,bus,west,Spandau,Spandau,Petzoldtweg
19841889,13.182353276958082,52.538451336742675,1984,bus,west,Spandau,Spandau,Zeppelinstrasse
19841522,13.18330851248049,52.54158887646953,1984,bus,west,Spandau,Spandau,Spekteweg
19841014,13.184079064621548,52.54479643012183,1984,bus,west,Falkenhagener Feld,Spandau,Merziger Strasse
1984388,13.184668062763297,52.54750354783305,1984,bus,west,Falkenhagener Feld,Spandau,Falkenseer Chaussee
19841823,13.178111847328505,52.54879742789418,1984,bus,west,Falkenhagener Feld,Spandau,Westerwaldstrasse Ecke Friedhof
1984418,13.171838568952742,52.54996371596514,1984,bus,west,Falkenhagener Feld,Spandau,Frankenwaldstrasse
198472,13.165323363657249,52.551166212587965,1984,bus,west,Falkenhagener Feld,Spandau,Am Kiesteich
1984389,13.153520760843469,52.553417103891,1984,bus,west,Falkenhagener Feld,Spandau,Falkenseer Chaussee/Stadtrandstrasse
19841781,13.158340085815741,52.56214542863615,1984,bus,west,Falkenhagener Feld,Spandau,Waldkrankenhaus
19841515,13.158338427085043,52.56217026461621,1984,bus,west,Falkenhagener Feld,Spandau,"Spandau, Nervenklinik"
19841309,13.41681073833319,52.58226868825605,1984,bus,east,Niederschönhausen,Pankow,Rolandstrasse
1984928,13.417635580835494,52.58407889182364,1984,bus,east,Niederschönhausen,Pankow,Lindenberger Strasse
1984695,13.412728238001582,52.58266489586784,1984,bus,east,Niederschönhausen,Pankow,Idastrasse
19841119,13.404249587640239,52.58150700684141,1984,bus,east,Niederschönhausen,Pankow,Ossietzkyplatz
1984834,13.398288330120595,52.579791905153954,1984,bus,east,Niederschönhausen,Pankow,Kurt-Fischer-Strasse
1984569,13.400726693269364,52.565677945666025,1984,bus,east,Pankow,Pankow,GÃ¶rschstrasse
1984328,13.404195228458164,52.56142249168458,1984,bus,east,Pankow,Pankow,Dolomitenstrasse
1984143,13.285775681691982,52.47914555453604,1984,bus,west,Schmargendorf,Charlottenburg-Wilmersdorf,Berkaer Strasse/ Elsterplatz
1984416,13.290044081376928,52.482221394934605,1984,bus,west,Schmargendorf,Charlottenburg-Wilmersdorf,Forckenbeckstrasse
1984861,13.29377529639171,52.48429939508389,1984,bus,west,Schmargendorf,Charlottenburg-Wilmersdorf,Landecker Strasse
1984304,13.296295217763765,52.48560250541867,1984,bus,west,Schmargendorf,Charlottenburg-Wilmersdorf,Cunostrasse
1984370,13.319251387534207,52.492072890007414,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,Emser Platz
19841753,13.323591179345778,52.49368128063674,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,Uhlandstrasse
19841057,13.326528822264246,52.4911618772095,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,Nassauische Strasse
19841668,13.330902795989667,52.49082137170685,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,U-Bhf. GÃ¼nzelstrasse
19841208,13.332964219632272,52.49294694854429,1984,bus,west,Wilmersdorf,Charlottenburg-Wilmersdorf,Prager Platz
1984865,13.338553316209746,52.49435308536897,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Landshuter Strasse
19841742,13.34426429497625,52.496508390556265,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,U-Bhf. Viktoria-Luise-Platz
1984357,13.349802236493753,52.49468880545909,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,Eisenacher Strasse
19841449,13.349239976484428,52.492091461617555,1984,bus,east,Schöneberg,Tempelhof-Schöneberg,SchÃ¶neberg Barbarossaplatz
1984259,13.490907382587826,52.6379918370594,1984,bus,east,Buch,Pankow,"Buch, Am Sandhaus"
19841888,13.523488908135207,52.6443665848066,1984,bus,east,nan,nan,Zepernicker Strasse
19841887,13.542260763377884,52.65490229314837,1984,bus,east,nan,nan,"Zepernick, Kirche"
1984929,13.500299102148412,52.63267168488251,1984,bus,east,Buch,Pankow,Lindenberger Weg
198414,13.501898618531815,52.6361286884856,1984,bus,east,Buch,Pankow,Akademie der Wissenschaften
19840,13.418517187666131,52.57652468032656,1984,bus,east,Pankow,Pankow,Achtermannstrasse
1984464,13.42976269339117,52.581754739893306,1984,bus,east,Pankow,Pankow,Galenusstrasse
19841216,13.42884466195991,52.572129197351266,1984,bus,east,Pankow,Pankow,Prenzlauer Chaussee
1984527,13.428773831691446,52.57207265500184,1984,bus,east,Pankow,Pankow,Granitzstrasse
1984775,13.427626602915375,52.56794246263401,1984,bus,east,Pankow,Pankow,Kissingenstrasse
1984774,13.422339887399149,52.56737310947877,1984,bus,east,Pankow,Pankow,Kissingenplatz
19841540,13.415233988154364,52.56642481951921,1984,bus,east,Pankow,Pankow,Stadtbezirksgericht
19841325,13.48548111318564,52.42413109104233,1984,bus,west,Rudow,Neukölln,Rudow Stubenrauchstrasse
1984414,13.487998258861726,52.43494262591168,1984,bus,west,Rudow,Neukölln,Flurweg
1984457,13.484482166487854,52.43201288917993,1984,bus,west,Rudow,Neukölln,Fuchsienweg
1984654,13.47270082148499,52.43141047168943,1984,bus,west,Gropiusstadt,Neukölln,Hirtsieferzeile
19841677,13.453232767711098,52.429394188707796,1984,bus,west,Gropiusstadt,Neukölln,U-Bhf. Johannisthaler Chaussee
1984838,13.447031128873432,52.427057948053516,1984,bus,west,Gropiusstadt,Neukölln,KÃ¶lner Damm
1984266,13.436638725763267,52.42368329841466,1984,bus,west,Buckow,Neukölln,Buckower Damm
1984268,13.43036950960343,52.42151537347778,1984,bus,west,Buckow,Neukölln,Buckower Friedhof
19841228,13.416965809477466,52.41825982253402,1984,bus,west,Buckow,Neukölln,Quarzweg
1984979,13.392736279830416,52.41267885523673,1984,bus,west,Lichtenrade,Tempelhof-Schöneberg,Mariendorfer Damm
19841291,13.392736279830416,52.41267885523673,1984,bus,west,Lichtenrade,Tempelhof-Schöneberg,Richard-Tauber-Damm
19841349,13.382466497921738,52.41109589500145,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,S-Bhf. Buckower Chaussee
19841037,13.376204615712014,52.409230470648815,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,Motzener Strasse
1984565,13.376664128444137,52.408557224431995,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,Gutshof Marienfeld
198412,13.359316733496573,52.40904426274492,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,Ahrensdorfer Strasse
1984126,13.356400744655776,52.40552764373322,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,BauÃŸnernweg
1984985,13.353307994567768,52.40262127667971,1984,bus,west,Marienfelde,Tempelhof-Schöneberg,Marienfelde Stadtrandsiedlung
19841003,13.53943029431785,52.53978688562053,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Marzahner Strasse
19841021,13.523122721281826,52.544621803160354,1984,bus,east,Alt-Hohenschönhausen,Lichtenberg,Mischwerk
19841012,13.514607462577635,52.49463878085626,1984,bus,east,Friedrichsfelde,Lichtenberg,Mellenseestrasse
19841737,13.523844554479213,52.497052283755544,1984,bus,east,Friedrichsfelde,Lichtenberg,U-Bhf. Tierpark
1984819,13.206642741771725,52.434048198019276,1984,bus,west,Nikolassee,Steglitz-Zehlendorf,Krottnaurerstrasse
19841016,13.231927334961075,52.43733088090782,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Mexico Platz
1984417,13.23646612794553,52.44018878722606,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Forststrasse
19841591,13.244750958691851,52.44044491814346,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Sven-Hedin-Strasse
1984594,13.248833836243495,52.43871188132932,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Hartmannsweiler Weg
19841204,13.256010235707599,52.43572428304899,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Potsdamer Strasse
1984790,13.267664971836647,52.428912094809505,1984,bus,west,Zehlendorf,Steglitz-Zehlendorf,Knesebeckstrasse
19841122,13.281135801011326,52.42102198114528,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Osteweg
1984949,13.293333572320618,52.42399460780493,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Luzerner Strasse
19841614,13.296184869051308,52.42375896990032,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Thuner Platz
1984512,13.298478688518832,52.42198671722762,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Goerzallee
19841831,13.309751955225964,52.43129156024276,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Wiesenbaude
1984909,13.328537172318486,52.42437116438735,1984,bus,west,Lichterfelde,Steglitz-Zehlendorf,Lichterfelde Oberhofer Platz
198447,13.563823392369315,52.54208620315265,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Alt-Marzahn
1984361,13.559516643069438,52.534079281753165,1984,bus,east,Marzahn,Marzahn-Hellersdorf,Elisabethstrasse
1984292,13.558016131195705,52.52964520108498,1984,bus,east,Biesdorf,Marzahn-Hellersdorf,Cecilienstrasse
19841346,13.555387279249894,52.513432593832405,1984,bus,east,Biesdorf,Marzahn-Hellersdorf,S-Bhf. Biesdorf
198432,13.558724778261455,52.508805788386496,1984,bus,east,Biesdorf,Marzahn-Hellersdorf,Alt-Biesdorf
19841510,13.191821084054606,52.5676212367215,1984,bus,west,Hakenfelde,Spandau,Spandau Johannesstift
19841543,13.197024428132439,52.56203611213877,1984,bus,west,Hakenfelde,Spandau,Stadtpark
1984666,13.207589665448262,52.55569430282622,1984,bus,west,Hakenfelde,Spandau,Hohenzollernring
1984951,13.200834920915101,52.54849689008303,1984,bus,west,Spandau,Spandau,Lynarstrasse
19841209,13.20381543531237,52.54522357390423,1984,bus,west,Spandau,Spandau,Predigergarten
19841331,13.198407052546607,52.5329192480849,1984,bus,west,Spandau,Spandau,Ruhlebener Strasse
19841271,13.249291006923162,52.523889003718295,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,Reichsstrasse
1984786,13.276978139965799,52.5186331579093,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,Klinikum Westend
1984841,13.280216309480307,52.51841060617521,1984,bus,west,Westend,Charlottenburg-Wilmersdorf,KÃ¶nigin-Elisabeth-Strasse
19841520,13.283165952022499,52.51856995876081,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Spandauer-Damm-BrÃ¼cke
19841507,13.286651633593438,52.51887464614109,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Sophie-Charlotten-Strasse
1984779,13.291921994814121,52.51920997381545,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Klausenerplatz
19841851,13.304456282901954,52.518132000433354,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Wilmersdorfer Strasse
19841717,13.306577542724405,52.51745457872731,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,U-Bhf. Richard-Wagner-Platz
1984880,13.31517974406063,52.51468600593847,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Leibnizstrasse
19841658,13.322290858670174,52.51164603099566,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,U-Bhf. Ernst-Reuter-Platz
19841555,13.325931792420363,52.50922881774401,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,Steinplatz
19841900,13.33326398937747,52.507121394467354,1984,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,"Zoo, Hardenbergplatz"
1984415,13.361193570257216,52.58985938767378,1984,bus,east,Wilhelmsruh,Pankow,Fontanestrasse
