source,target,label,type,year,frequency,east_west,capacity,distance,edge_type
19761785,1976933,73,bus,1976,15,west,100,0.4709056033029098,bus
1976954,1976991,73,bus,1976,15,west,100,0.4351052720859989,bus
19761046,1976899,73,bus,1976,15,west,100,0.7149576189960871,bus
19761555,1976227,73,bus,1976,15,west,100,0.21120992375778533,bus
19761294,1976311,73,strassenbahn,1976,12,east,195,0.6143483772003326,strassenbahn
19761294,1976311,74,strassenbahn,1976,12,east,195,0.6143483772003326,strassenbahn
19761294,1976311,75,strassenbahn,1976,12,east,195,0.6143483772003326,strassenbahn
1976311,1976980,73,strassenbahn,1976,12,east,195,1.5375233350869022,strassenbahn
1976311,1976980,74,strassenbahn,1976,12,east,195,1.5375233350869022,strassenbahn
1976311,1976980,75,strassenbahn,1976,12,east,195,1.5375233350869022,strassenbahn
19761354,19761626,74,bus,1976,15,west,100,0.9560297453633163,bus
19761626,19761019,74,bus,1976,15,west,100,0.44563473036055334,bus
1976359,197614,74,bus,1976,15,west,100,0.6744911190643967,bus
197614,1976891,74,bus,1976,15,west,100,0.5717817757709954,bus
19761467,19761465,75,bus,1976,15,west,100,0.2796722223485377,bus
19761,19761570,75,bus,1976,15,west,100,0.7932841733509396,bus
19761,197696,78,bus,1976,10,east,100,0.32364105698747886,bus
19761570,19761447,75,bus,1976,15,west,100,0.3256036143142868,bus
19761447,19761421,75,bus,1976,15,west,100,1.1578772528675259,bus
19761421,19761231,95,bus,1976,12,west,100,0.31458586708183267,bus
197625,1976185,76,bus,1976,7,west,100,0.511872600200531,bus
1976185,19761262,76,bus,1976,7,west,100,0.5132555549425145,bus
19761262,1976142,76,bus,1976,7,west,100,0.3917331895993016,bus
19761273,19761112,96,bus,1976,12,west,100,0.48724133471356806,bus
1976719,1976527,76,bus,1976,7,west,100,0.9055501031432627,bus
1976527,1976942,76,bus,1976,7,west,100,0.928534845013437,bus
1976527,1976833,77,bus,1976,20,west,100,0.375480615560811,bus
1976942,19761551,76,bus,1976,7,west,100,0.7409596038704949,bus
1976942,19761688,78,bus,1976,15,west,100,2.4473631373615077,bus
1976942,19761537,78,bus,1976,15,west,100,2.242574319652352,bus
19761537,19761504,76,bus,1976,7,west,100,0.33579390133126713,bus
19761537,19761504,76E,bus,1976,10,west,100,0.33579390133126713,bus
19761504,1976247,76,bus,1976,7,west,100,1.03090775494304,bus
19761504,1976551,76E,bus,1976,10,west,100,0.484601469453786,bus
1976247,1976493,76,bus,1976,7,west,100,1.1770790081143745,bus
1976247,1976551,76E,bus,1976,10,west,100,0.5463755828030821,bus
1976247,19761180,76E,bus,1976,10,west,100,0.5530267168491849,bus
1976493,1976521,76,bus,1976,7,west,100,0.6566416953092129,bus
1976493,19761180,76E,bus,1976,10,west,100,0.6252239709345453,bus
1976493,1976125,76E,bus,1976,10,west,100,1.1809174556712083,bus
1976521,1976564,82,bus,1976,15,west,100,0.509984904506129,bus
1976521,1976124,82,bus,1976,15,west,100,0.515831853280563,bus
1976497,19761471,76,bus,1976,7,west,100,0.7618857515792329,bus
1976497,19761008,82,bus,1976,15,west,100,0.32551296444083533,bus
1976497,1976525,82,bus,1976,15,west,100,0.7690755606330008,bus
19761471,1976871,76,bus,1976,7,west,100,0.3591700610094547,bus
19761235,1976706,76E,bus,1976,10,west,100,0.8075794743407025,bus
1976706,19761242,76E,bus,1976,10,west,100,0.0016130277561014687,bus
19761242,1976870,76E,bus,1976,10,west,100,0.12078909198737962,bus
19761026,19761602,77,bus,1976,20,west,100,0.6699590612721741,bus
1976833,19761719,77,bus,1976,20,west,100,0.5805919441186048,bus
1976100,1976235,78,bus,1976,10,east,100,0.326685526705144,bus
1976235,1976683,78,bus,1976,10,east,100,1.182918503169608,bus
1976683,19761138,83,bus,1976,12,west,100,1.6403466704561667,bus
1976683,19761205,86,bus,1976,10,west,100,1.926139147040437,bus
197696,19761597,78,bus,1976,10,east,100,0.8097702380988627,bus
19761597,1976216,78,bus,1976,10,east,100,0.40160553429268514,bus
19761597,1976408,79,bus,1976,15,east,100,1.5081796666300287,bus
1976216,19761050,78,bus,1976,10,east,100,0.6219858112553222,bus
1976216,19761438,9,bus,1976,15,east,100,0.4902612187849758,bus
197627,197689,91,bus,1976,10,west,100,0.2541867953575245,bus
197627,19761107,91,bus,1976,10,west,100,0.5343351243167898,bus
197689,1976302,78,bus,1976,15,west,100,1.0514206051346673,bus
197689,1976978,91,bus,1976,10,west,100,0.2393710351040308,bus
1976105,19761546,78,bus,1976,15,west,100,0.22564338762845793,bus
19761546,1976543,78,bus,1976,15,west,100,0.4830903138046695,bus
1976543,19761508,78,bus,1976,15,west,100,0.3321647491260324,bus
19761508,19761688,78,bus,1976,15,west,100,0.43576867777833056,bus
1976927,1976654,8,bus,1976,15,east,100,1.3737100971708445,bus
1976654,19761325,8,bus,1976,15,east,100,1.2338282987165747,bus
19761325,1976828,8,bus,1976,15,east,100,1.7145622016921658,bus
1976392,1976395,8,bus,1976,15,west,100,0.29222747491237355,bus
1976392,1976395,9,bus,1976,15,west,100,0.29222747491237355,bus
1976395,1976394,8,bus,1976,15,west,100,0.12325322051764039,bus
1976395,1976394,9,bus,1976,15,west,100,0.12325322051764039,bus
1976394,1976581,8,bus,1976,15,west,100,0.28101964436749244,bus
1976394,1976581,9,bus,1976,15,west,100,0.28101964436749244,bus
1976581,19761323,8,bus,1976,15,west,100,0.4937031724747798,bus
1976581,19761323,9,bus,1976,15,west,100,0.4937031724747798,bus
19761323,1976591,9,bus,1976,15,west,100,0.9520497197298692,bus
1976659,1976834,8,bus,1976,15,west,100,0.7700993904463073,bus
1976834,19761514,8,bus,1976,15,west,100,1.064002676303987,bus
19761514,1976889,8,bus,1976,15,west,100,0.29749066168567767,bus
1976907,19761792,80,bus,1976,10,west,100,0.26648810238331616,bus
19761792,19761013,80,bus,1976,10,west,100,0.459306630691785,bus
1976233,197631,81,bus,1976,7,west,100,0.3993851445191032,bus
1976233,197633,96,bus,1976,12,west,100,0.6855579761776939,bus
1976233,1976858,96,bus,1976,12,west,100,0.2507028192654069,bus
197631,1976999,81,bus,1976,7,west,100,0.001545425425139325,bus
1976999,197632,81,bus,1976,7,west,100,0.07002634443987002,bus
197632,1976514,81,bus,1976,7,west,100,1.2269993038464564,bus
197668,1976232,81,bus,1976,7,west,100,0.15102204395177568,bus
1976232,1976299,81,bus,1976,7,west,100,1.1733815881618581,bus
1976232,1976495,93,bus,1976,20,west,100,0.6029267608673289,bus
1976299,1976940,81,bus,1976,7,west,100,0.08770724260550194,bus
1976200,1976746,82,bus,1976,15,west,100,1.420750478953619,bus
1976200,1976274,82,bus,1976,15,west,100,0.37325238993975185,bus
1976746,1976111,82,bus,1976,15,west,100,0.41753213357064645,bus
1976111,19761116,82,bus,1976,15,west,100,0.4487982993101919,bus
19761116,1976121,82,bus,1976,15,west,100,0.4455885336626274,bus
1976121,19761008,82,bus,1976,15,west,100,0.33238971352072477,bus
1976525,19761549,82,bus,1976,15,west,100,0.5457892646105235,bus
19761549,19761153,82,bus,1976,15,west,100,0.6317446207639676,bus
19761153,1976874,82,bus,1976,15,west,100,0.1277583859432198,bus
1976874,1976564,82,bus,1976,15,west,100,0.6585216091443419,bus
1976124,19761415,82,bus,1976,15,west,100,1.053770273918061,bus
1976926,19761653,82,strassenbahn,1976,20,east,195,1.064518400890168,strassenbahn
1976926,19761653,86,strassenbahn,1976,20,east,195,1.064518400890168,strassenbahn
19761653,19761301,82,strassenbahn,1976,20,east,195,1.2347432151489108,strassenbahn
19761653,1976632,86,strassenbahn,1976,20,east,195,0.7133938990783748,strassenbahn
19761301,1976681,82,strassenbahn,1976,20,east,195,0.9312133161743811,strassenbahn
19761301,19761757,83,strassenbahn,1976,20,east,195,1.0590822894014444,strassenbahn
19761301,1976894,83,strassenbahn,1976,20,east,195,0.9324640574751893,strassenbahn
19761301,1976894,86,strassenbahn,1976,20,east,195,0.9324640574751893,strassenbahn
19761301,1976632,86,strassenbahn,1976,20,east,195,0.5256198939229904,strassenbahn
1976598,1976333,82,strassenbahn,1976,20,east,195,0.5708213965879134,strassenbahn
1976731,19761308,82,strassenbahn,1976,20,east,195,0.43650086509918096,strassenbahn
19761138,19761123,83,bus,1976,12,west,100,0.8517124856727368,bus
1976508,1976269,83,bus,1976,12,west,100,0.43879098095124835,bus
1976269,1976140,83,bus,1976,12,west,100,0.49675179229251426,bus
1976140,19761476,83,bus,1976,12,west,100,0.062075524162687995,bus
19761305,197636,83,strassenbahn,1976,20,east,195,0.7843162297625418,strassenbahn
197636,19761183,83,strassenbahn,1976,20,east,195,0.7431627830673825,strassenbahn
19761183,1976263,83,strassenbahn,1976,20,east,195,1.1274526576636885,strassenbahn
1976263,19761270,83,strassenbahn,1976,20,east,195,1.3195450965355322,strassenbahn
19761270,1976925,83,strassenbahn,1976,20,east,195,0.42708670477509736,strassenbahn
1976925,19761757,83,strassenbahn,1976,20,east,195,1.2339340915258004,strassenbahn
1976894,19761352,86,strassenbahn,1976,20,east,195,0.7718923512374991,strassenbahn
19761479,19761179,83,strassenbahn,1976,20,east,195,0.40047143974449384,strassenbahn
19761479,19761660,85,strassenbahn,1976,20,east,195,1.6329015996793004,strassenbahn
19761179,19761660,83,strassenbahn,1976,20,east,195,1.2339498163507998,strassenbahn
19761660,19761700,83,strassenbahn,1976,20,east,195,0.9602862948165661,strassenbahn
19761660,19761700,85,strassenbahn,1976,20,east,195,0.9602862948165661,strassenbahn
19761245,1976386,84,bus,1976,12,west,100,0.17294005980179883,bus
1976386,1976126,84,bus,1976,12,west,100,0.8018260034817359,bus
1976386,19761246,85,bus,1976,12,west,100,0.34040895769866486,bus
1976126,1976711,84,bus,1976,12,west,100,0.6510717023739009,bus
1976711,1976736,84,bus,1976,12,west,100,0.5598884779661846,bus
1976736,1976629,84,bus,1976,12,west,100,2.3083923349545907,bus
1976629,1976257,84,bus,1976,12,west,100,2.036914103271577,bus
1976257,1976786,84,bus,1976,12,west,100,0.3340577825019786,bus
1976786,1976983,84,bus,1976,12,west,100,0.28390245579983786,bus
1976588,1976666,84,bus,1976,12,west,100,0.3292568291816925,bus
1976666,1976438,84,bus,1976,12,west,100,0.46436862946596447,bus
1976666,1976982,85,bus,1976,12,west,100,1.0766022996690054,bus
1976666,1976178,85,bus,1976,12,west,100,0.4134879254666879,bus
1976438,197618,84,bus,1976,12,west,100,0.3945733780695951,bus
197618,1976327,84,bus,1976,12,west,100,0.5668962178007199,bus
1976327,1976415,84,bus,1976,12,west,100,1.0021099856546827,bus
1976415,19761324,84,bus,1976,12,west,100,1.7585539408642872,bus
19761324,19761539,84,bus,1976,12,west,100,0.4660850470383302,bus
19761539,1976546,84,bus,1976,12,west,100,0.45046354650112735,bus
1976546,1976776,84,bus,1976,12,west,100,0.2968091384546608,bus
19761687,1976214,84,strassenbahn,1976,20,east,195,1.5689225312350144,strassenbahn
19761318,19761285,84,strassenbahn,1976,20,east,195,1.870250050645057,strassenbahn
19761285,197660,84,strassenbahn,1976,20,east,195,1.4937995288130899,strassenbahn
197660,197664,84,strassenbahn,1976,20,east,195,2.437563355091786,strassenbahn
1976883,19761082,85,bus,1976,12,west,100,0.8113261593400093,bus
19761082,1976319,96,bus,1976,12,west,100,0.5218945466537306,bus
1976178,19761355,85,bus,1976,12,west,100,0.23456739674549215,bus
1976178,1976439,88,bus,1976,15,west,100,0.18649051204560094,bus
1976178,1976218,88,bus,1976,15,west,100,0.45044003602887844,bus
19761355,19761613,85,bus,1976,12,west,100,0.26204823291705664,bus
19761205,1976748,86,bus,1976,10,west,100,0.5044163199304029,bus
19761205,1976748,90,bus,1976,15,west,100,0.5044163199304029,bus
19761205,19761404,90,bus,1976,15,west,100,0.6087654124020854,bus
1976748,19761636,86,bus,1976,10,west,100,0.5804243703256533,bus
19761636,1976502,86,bus,1976,10,west,100,0.7439403331405259,bus
1976272,19761240,86,bus,1976,10,west,100,0.6660305424835071,bus
197683,19761559,86,bus,1976,10,west,100,0.8089903958702693,bus
19761559,19761565,86,bus,1976,10,west,100,0.7161594081932217,bus
19761565,19761623,86,bus,1976,10,west,100,1.130986765404871,bus
19761352,19761662,86,strassenbahn,1976,20,east,195,1.3614535736561817,strassenbahn
19761662,19761659,86,strassenbahn,1976,20,east,195,0.8539895645151719,strassenbahn
19761659,19761362,86,strassenbahn,1976,20,east,195,0.5708183933981527,strassenbahn
19761362,19761296,86,strassenbahn,1976,20,east,195,0.7864730755974868,strassenbahn
19761296,19761211,86,strassenbahn,1976,20,east,195,0.9379254453133689,strassenbahn
19761211,19761241,86,strassenbahn,1976,20,east,195,2.7476896494589114,strassenbahn
19761241,1976732,86,strassenbahn,1976,20,east,195,1.2317864639394445,strassenbahn
1976732,19761218,86,strassenbahn,1976,20,east,195,1.3479787630114157,strassenbahn
19761218,197647,86,strassenbahn,1976,20,east,195,0.7663508125714296,strassenbahn
1976981,1976624,87,bus,1976,20,west,100,0.2379734157819227,bus
1976624,19761172,87,bus,1976,20,west,100,0.2591545260921577,bus
197685,1976760,88,bus,1976,15,west,100,0.28985035647600776,bus
1976760,1976758,88,bus,1976,15,west,100,0.04062813617830031,bus
1976677,19761625,89,bus,1976,15,west,100,0.6062580288071734,bus
19761397,19761142,89,bus,1976,15,west,100,0.2966300482201164,bus
19761650,1976699,9,bus,1976,15,west,100,0.5355213140798535,bus
1976699,1976576,9,bus,1976,15,west,100,0.13269450750409703,bus
19761713,1976250,9,bus,1976,15,west,100,0.6320072247436254,bus
1976936,1976320,90,bus,1976,15,west,100,0.6034414902503897,bus
19761145,19761117,90,bus,1976,15,west,100,1.0405762747339113,bus
19761002,19761614,90,bus,1976,15,west,100,0.10340239400621881,bus
19761614,19761018,90,bus,1976,15,west,100,0.4119470041985537,bus
19761018,1976456,90,bus,1976,15,west,100,0.23531989334990552,bus
1976456,1976661,90,bus,1976,15,west,100,0.6212139503231049,bus
19761501,19761692,90,bus,1976,15,west,100,0.16231608010703583,bus
1976244,197663,91,bus,1976,10,west,100,0.843422364487093,bus
197663,19761244,91,bus,1976,10,west,100,0.7661719581605227,bus
19761107,1976291,91,bus,1976,10,west,100,0.40424992997787634,bus
1976291,19761782,91,bus,1976,10,west,100,0.3713145777329818,bus
19761782,19761346,91,bus,1976,10,west,100,0.3111900916093454,bus
19761346,1976548,91,bus,1976,10,west,100,0.2527717525173043,bus
1976548,1976976,91,bus,1976,10,west,100,0.4253232222308635,bus
1976976,19761520,91,bus,1976,10,west,100,0.5587087317980125,bus
19761520,1976505,91,bus,1976,10,west,100,0.4382147981805019,bus
1976505,1976405,91,bus,1976,10,west,100,0.37599585072785335,bus
1976405,1976473,91,bus,1976,10,west,100,0.5742583194610945,bus
1976473,1976943,91,bus,1976,10,west,100,0.4467117693091569,bus
1976943,19761409,91,bus,1976,10,west,100,0.3977016923059304,bus
19761409,19761589,91,bus,1976,10,west,100,0.9308438007569675,bus
19761589,19761557,91,bus,1976,10,west,100,0.4841192845649981,bus
19761557,1976728,91,bus,1976,10,west,100,0.20795494185142488,bus
19761451,1976906,92,bus,1976,10,west,100,1.0072513693305465,bus
1976959,19761391,92,bus,1976,10,west,100,0.8112479410611871,bus
19761391,19761358,92,bus,1976,10,west,100,1.0402689402327447,bus
19761358,19763,92,bus,1976,10,west,100,0.09764111509423755,bus
19763,1976444,92,bus,1976,10,west,100,0.4143250312224365,bus
1976413,19761127,92,bus,1976,10,west,100,0.5715776100368329,bus
19761127,19761494,92,bus,1976,10,west,100,0.6204467536506096,bus
19761127,19761494,94,bus,1976,10,west,100,0.6204467536506096,bus
19761127,197644,94,bus,1976,10,west,100,0.5631310812697762,bus
19761494,19761216,92,bus,1976,10,west,100,1.6729422327653634,bus
19761494,19761359,94,bus,1976,10,west,100,0.7750095556809232,bus
19761216,1976977,92,bus,1976,10,west,100,0.4948559637883174,bus
19761216,1976977,94,bus,1976,10,west,100,0.4948559637883174,bus
19761216,19761359,94,bus,1976,10,west,100,0.9308743507498242,bus
1976977,19761164,94,bus,1976,10,west,100,0.6768321714142321,bus
1976114,19761632,94,bus,1976,10,west,100,0.34868621348160156,bus
1976495,19761260,93,bus,1976,20,west,100,0.38789286174174187,bus
19761260,19761738,93,bus,1976,20,west,100,0.4284950185037733,bus
19761738,1976675,93,bus,1976,20,west,100,0.3312085548120479,bus
1976675,19761484,93,bus,1976,20,west,100,0.35214105608813917,bus
19761484,1976957,93,bus,1976,20,west,100,0.34839679091893216,bus
1976547,19761708,93,bus,1976,20,west,100,0.30632174183981375,bus
19761708,1976230,93,bus,1976,20,west,100,0.5667414453669539,bus
1976595,19761732,94,bus,1976,10,west,100,1.7728026865228377,bus
19761732,19761332,97,bus,1976,20,west,100,0.6532222094553018,bus
19761125,197644,94,bus,1976,10,west,100,0.2930667386618207,bus
19761164,19761632,94,bus,1976,10,west,100,0.9183759311921348,bus
19761423,19761363,95,bus,1976,12,west,100,0.6598650954317506,bus
19761363,19761134,95,bus,1976,12,west,100,0.31450089957237287,bus
1976937,1976621,95,bus,1976,12,west,100,0.386194254617543,bus
1976621,1976479,95,bus,1976,12,west,100,0.39856184507971776,bus
1976479,1976363,95,bus,1976,12,west,100,0.33652360335921594,bus
1976363,1976440,95,bus,1976,12,west,100,0.37598149031301975,bus
1976440,19761231,95,bus,1976,12,west,100,0.51589280251514,bus
1976688,1976831,95,bus,1976,12,west,100,0.5216810900448008,bus
1976831,1976466,95,bus,1976,12,west,100,0.5148918790657349,bus
1976466,1976117,95,bus,1976,12,west,100,0.26765491302957933,bus
1976117,1976202,95,bus,1976,12,west,100,0.2328895483551953,bus
1976202,1976703,95,bus,1976,12,west,100,0.2169761429126295,bus
197656,1976481,95,bus,1976,12,west,100,0.2279926869001448,bus
1976930,1976131,96,bus,1976,12,west,100,0.37585077301119624,bus
1976131,19761361,96,bus,1976,12,west,100,0.22345145610914063,bus
19761361,19768,96,bus,1976,12,west,100,0.3026868727101175,bus
19768,1976638,96,bus,1976,12,west,100,0.6365440908757708,bus
1976288,197633,96,bus,1976,12,west,100,0.8259707963024583,bus
1976858,19761403,96,bus,1976,12,west,100,0.7072954742753745,bus
19761403,197684,96,bus,1976,12,west,100,0.34447789294999054,bus
1976319,19761743,96,bus,1976,12,west,100,0.8304136122638197,bus
19761743,1976877,96,bus,1976,12,west,100,0.8937730852404908,bus
1976596,19761219,97,bus,1976,20,west,100,2.333115396125148,bus
19761219,1976923,97,bus,1976,20,west,100,1.282781179013597,bus
1976923,19761332,97,bus,1976,20,west,100,1.8077418836328856,bus
1976968,19761269,97,bus,1976,20,west,100,0.87519965531181,bus
19761703,1976562,97,bus,1976,20,west,100,0.7936559707446448,bus
19761723,1976163,99,bus,1976,12,west,100,1.1412048586101886,bus
1976163,19761695,99,bus,1976,12,west,100,0.7729534085284427,bus
19761695,19761022,99,bus,1976,12,west,100,0.33045027674140576,bus
19761460,19761428,99,bus,1976,12,west,100,0.30617426037190365,bus
19761293,19761380,"S-Bhf. Friedrichshagen <> RÃ¼dersdorf, Karl-Marx-Platz (VEB SchÃ¶neiche-RÃ¼dersdorf)",strassenbahn,1976,20,east,195,3.911057716666097,strassenbahn
19761380,19761376,"S-Bhf. Friedrichshagen <> RÃ¼dersdorf, Karl-Marx-Platz (VEB SchÃ¶neiche-RÃ¼dersdorf)",strassenbahn,1976,20,east,195,0.5495945081526732,strassenbahn
19761376,19761375,"S-Bhf. Friedrichshagen <> RÃ¼dersdorf, Karl-Marx-Platz (VEB SchÃ¶neiche-RÃ¼dersdorf)",strassenbahn,1976,20,east,195,0.9715297507381805,strassenbahn
19761375,1976318,"S-Bhf. Friedrichshagen <> RÃ¼dersdorf, Karl-Marx-Platz (VEB SchÃ¶neiche-RÃ¼dersdorf)",strassenbahn,1976,20,east,195,0.3687027003419548,strassenbahn
